scene_id,video_id,inference_time_ms
hyK61uPB0L8_scene_2002,hyK61uPB0L8,6.002
hyK61uPB0L8_scene_2001,hyK61uPB0L8,3.997
pHxYQS5MVv4_scene_2247,pHxYQS5MVv4,5.001
hyK61uPB0L8_scene_2003,hyK61uPB0L8,4.999
hyK61uPB0L8_scene_2005,hyK61uPB0L8,6.0
hyK61uPB0L8_scene_2004,hyK61uPB0L8,5.432
0CiHWdGBF-c_scene_2687,0CiHWdGBF-c,4.999
hyK61uPB0L8_scene_2006,hyK61uPB0L8,6.0
hyK61uPB0L8_scene_2008,hyK61uPB0L8,5.001
tTx8mid-aq4_scene_3176,tTx8mid-aq4,6.001
hyK61uPB0L8_scene_2007,hyK61uPB0L8,3.999
hyK61uPB0L8_scene_2011,hyK61uPB0L8,5.0
hyK61uPB0L8_scene_2016,hyK61uPB0L8,4.0
OntsMin8brs_scene_3027,OntsMin8brs,5.001
hyK61uPB0L8_scene_2017,hyK61uPB0L8,5.001
hyK61uPB0L8_scene_2018,hyK61uPB0L8,4.984
KCs7QyTviag_scene_2981,KCs7QyTviag,5.001
0CiHWdGBF-c_scene_2696,0CiHWdGBF-c,5.007
pHxYQS5MVv4_scene_2287,pHxYQS5MVv4,5.001
hyK61uPB0L8_scene_2025,hyK61uPB0L8,5.509
hyK61uPB0L8_scene_2027,hyK61uPB0L8,5.0
OW2d0-wIECc_scene_3367,OW2d0-wIECc,5.002
hyK61uPB0L8_scene_2030,hyK61uPB0L8,4.0
pHxYQS5MVv4_scene_2239,pHxYQS5MVv4,5.002
qouz8wlTuK8_scene_2032,qouz8wlTuK8,5.003
qouz8wlTuK8_scene_2036,qouz8wlTuK8,4.001
0CiHWdGBF-c_scene_2690,0CiHWdGBF-c,5.005
qouz8wlTuK8_scene_2040,qouz8wlTuK8,4.0
qouz8wlTuK8_scene_2044,qouz8wlTuK8,5.0
0_scene_3555,0,5.002
qouz8wlTuK8_scene_2049,qouz8wlTuK8,4.998
AxTouP1JVCo_scene_2786,AxTouP1JVCo,3.999
qouz8wlTuK8_scene_2050,qouz8wlTuK8,6.004
qouz8wlTuK8_scene_2051,qouz8wlTuK8,4.998
wmbwa9QIkaM_scene_3446,wmbwa9QIkaM,5.125
qouz8wlTuK8_scene_2054,qouz8wlTuK8,4.0
qouz8wlTuK8_scene_2055,qouz8wlTuK8,4.359
qouz8wlTuK8_scene_2058,qouz8wlTuK8,3.982
ZOzvtP1aLwA_scene_2529,ZOzvtP1aLwA,5.986
qouz8wlTuK8_scene_2059,qouz8wlTuK8,4.986
AxTouP1JVCo_scene_2759,AxTouP1JVCo,5.983
qouz8wlTuK8_scene_2060,qouz8wlTuK8,6.984
qouz8wlTuK8_scene_2063,qouz8wlTuK8,4.999
qouz8wlTuK8_scene_2064,qouz8wlTuK8,6.996
qouz8wlTuK8_scene_2065,qouz8wlTuK8,4.987
qouz8wlTuK8_scene_2068,qouz8wlTuK8,6.994
qouz8wlTuK8_scene_2070,qouz8wlTuK8,4.982
qouz8wlTuK8_scene_2071,qouz8wlTuK8,5.499
qouz8wlTuK8_scene_2076,qouz8wlTuK8,5.999
ZKUqNG25_scene_2077,ZKUqNG25,5.983
ZKUqNG25_scene_2078,ZKUqNG25,3.999
ZKUqNG25_scene_2079,ZKUqNG25,6.001
ZKUqNG25_scene_2080,ZKUqNG25,4.983
ZKUqNG25_scene_2081,ZKUqNG25,4.982
wmbwa9QIkaM_scene_3491,wmbwa9QIkaM,4.982
ZKUqNG25_scene_2082,ZKUqNG25,5.983
ZKUqNG25_scene_2083,ZKUqNG25,4.984
ZKUqNG25_scene_2085,ZKUqNG25,4.985
ZKUqNG25_scene_2084,ZKUqNG25,4.984
ZKUqNG25_scene_2086,ZKUqNG25,5.983
ZKUqNG25_scene_2087,ZKUqNG25,4.984
OW2d0-wIECc_scene_3344,OW2d0-wIECc,3.983
ZKUqNG25_scene_2089,ZKUqNG25,4.549
ZKUqNG25_scene_2090,ZKUqNG25,5.984
ZKUqNG25_scene_2093,ZKUqNG25,4.983
ZKUqNG25_scene_2094,ZKUqNG25,4.984
ZKUqNG25_scene_2095,ZKUqNG25,4.984
ZKUqNG25_scene_2097,ZKUqNG25,4.985
ZKUqNG25_scene_2100,ZKUqNG25,4.984
ZKUqNG25_scene_2099,ZKUqNG25,4.985
pHxYQS5MVv4_scene_2252,pHxYQS5MVv4,3.984
0CiHWdGBF-c_scene_2682,0CiHWdGBF-c,4.985
ZKUqNG25_scene_2101,ZKUqNG25,4.986
ZKUqNG25_scene_2103,ZKUqNG25,4.983
ZKUqNG25_scene_2102,ZKUqNG25,4.988
ZKUqNG25_scene_2104,ZKUqNG25,3.984
ZKUqNG25_scene_2106,ZKUqNG25,3.983
ZKUqNG25_scene_2105,ZKUqNG25,4.984
XdTzDCE7Gns_scene_2879,XdTzDCE7Gns,4.994
ZKUqNG25_scene_2108,ZKUqNG25,4.983
ZKUqNG25_scene_2107,ZKUqNG25,8.984
ZKUqNG25_scene_2109,ZKUqNG25,12.001
KCs7QyTviag_scene_2991,KCs7QyTviag,15.004
ZKUqNG25_scene_2110,ZKUqNG25,10.0
ZKUqNG25_scene_2111,ZKUqNG25,6.99
ZKUqNG25_scene_2113,ZKUqNG25,5.997
wmbwa9QIkaM_scene_3462,wmbwa9QIkaM,7.259
ZKUqNG25_scene_2114,ZKUqNG25,6.985
ZKUqNG25_scene_2116,ZKUqNG25,7.001
ZKUqNG25_scene_2115,ZKUqNG25,10.99
ZKUqNG25_scene_2117,ZKUqNG25,12.984
KCs7QyTviag_scene_2971,KCs7QyTviag,10.997
ZKUqNG25_scene_2118,ZKUqNG25,10.001
ZKUqNG25_scene_2119,ZKUqNG25,10.003
ZKUqNG25_scene_2121,ZKUqNG25,11.118
ZKUqNG25_scene_2120,ZKUqNG25,11.021
ZKUqNG25_scene_2122,ZKUqNG25,8.989
ZKUqNG25_scene_2123,ZKUqNG25,15.004
ZKUqNG25_scene_2124,ZKUqNG25,13.008
ZKUqNG25_scene_2125,ZKUqNG25,11.031
ZKUqNG25_scene_2127,ZKUqNG25,9.986
ZKUqNG25_scene_2126,ZKUqNG25,12.995
ZKUqNG25_scene_2128,ZKUqNG25,12.989
ZKUqNG25_scene_2129,ZKUqNG25,16.003
xW-tuKGhs8I_scene_3326,xW-tuKGhs8I,11.988
ZKUqNG25_scene_2130,ZKUqNG25,13.021
ZKUqNG25_scene_2132,ZKUqNG25,10.012
ZKUqNG25_scene_2133,ZKUqNG25,12.99
xW-tuKGhs8I_scene_3327,xW-tuKGhs8I,14.988
ZKUqNG25_scene_2134,ZKUqNG25,14.998
ZKUqNG25_scene_2136,ZKUqNG25,11.994
ZKUqNG25_scene_2135,ZKUqNG25,6.993
ZKUqNG25_scene_2139,ZKUqNG25,6.984
ZKUqNG25_scene_2140,ZKUqNG25,8.179
0_scene_3558,0,5.985
ZKUqNG25_scene_2141,ZKUqNG25,5.999
ZKUqNG25_scene_2143,ZKUqNG25,5.981
ZKUqNG25_scene_2144,ZKUqNG25,6.0
ZKUqNG25_scene_2146,ZKUqNG25,5.98
ZKUqNG25_scene_2145,ZKUqNG25,6.001
ZKUqNG25_scene_2148,ZKUqNG25,5.985
ZKUqNG25_scene_2149,ZKUqNG25,4.981
ZKUqNG25_scene_2151,ZKUqNG25,6.989
ZKUqNG25_scene_2152,ZKUqNG25,5.984
ZOzvtP1aLwA_scene_2492,ZOzvtP1aLwA,5.983
ZKUqNG25_scene_2153,ZKUqNG25,7.034
ZKUqNG25_scene_2154,ZKUqNG25,7.002
KawH640l7YM_scene_3741,KawH640l7YM,5.987
ZKUqNG25_scene_2155,ZKUqNG25,9.002
ZKUqNG25_scene_2156,ZKUqNG25,7.984
ZOzvtP1aLwA_scene_2663,ZOzvtP1aLwA,4.982
ZKUqNG25_scene_2157,ZKUqNG25,7.997
ZKUqNG25_scene_2158,ZKUqNG25,11.003
ZKUqNG25_scene_2159,ZKUqNG25,5.986
ZKUqNG25_scene_2160,ZKUqNG25,5.004
XdTzDCE7Gns_scene_2859,XdTzDCE7Gns,5.001
ZKUqNG25_scene_2162,ZKUqNG25,5.16
ZKUqNG25_scene_2182,ZKUqNG25,9.987
ZKUqNG25_scene_2163,ZKUqNG25,8.003
xW-tuKGhs8I_scene_3224,xW-tuKGhs8I,6.995
ZKUqNG25_scene_2164,ZKUqNG25,9.0
XdTzDCE7Gns_scene_2881,XdTzDCE7Gns,7.999
ZKUqNG25_scene_2166,ZKUqNG25,5.998
xW-tuKGhs8I_scene_3234,xW-tuKGhs8I,8.999
0CiHWdGBF-c_scene_2675,0CiHWdGBF-c,6.998
ZKUqNG25_scene_2168,ZKUqNG25,5.509
ZKUqNG25_scene_2170,ZKUqNG25,5.0
ZKUqNG25_scene_2169,ZKUqNG25,5.002
ZKUqNG25_scene_2171,ZKUqNG25,5.0
xW-tuKGhs8I_scene_3287,xW-tuKGhs8I,4.983
ZKUqNG25_scene_2172,ZKUqNG25,4.983
ZKUqNG25_scene_2174,ZKUqNG25,6.002
tTx8mid-aq4_scene_3081,tTx8mid-aq4,6.001
ZKUqNG25_scene_2173,ZKUqNG25,5.999
ZKUqNG25_scene_2175,ZKUqNG25,4.981
0_scene_3582,0,6.0
ZKUqNG25_scene_2176,ZKUqNG25,4.0
ZKUqNG25_scene_2177,ZKUqNG25,3.997
ZKUqNG25_scene_2178,ZKUqNG25,4.982
pHxYQS5MVv4_scene_2283,pHxYQS5MVv4,4.976
ZKUqNG25_scene_2179,ZKUqNG25,5.512
0CiHWdGBF-c_scene_2697,0CiHWdGBF-c,5.979
ZKUqNG25_scene_2180,ZKUqNG25,5.0
ZKUqNG25_scene_2183,ZKUqNG25,4.999
ZKUqNG25_scene_2184,ZKUqNG25,4.979
ZKUqNG25_scene_2186,ZKUqNG25,4.982
ZKUqNG25_scene_2185,ZKUqNG25,4.979
ZKUqNG25_scene_2187,ZKUqNG25,4.984
ZKUqNG25_scene_2188,ZKUqNG25,4.988
ZKUqNG25_scene_2189,ZKUqNG25,6.001
ZKUqNG25_scene_2192,ZKUqNG25,5.0
xW-tuKGhs8I_scene_3325,xW-tuKGhs8I,5.999
ZKUqNG25_scene_2191,ZKUqNG25,4.003
ZKUqNG25_scene_2193,ZKUqNG25,5.005
ZKUqNG25_scene_2195,ZKUqNG25,5.088
ZKUqNG25_scene_2196,ZKUqNG25,4.999
OntsMin8brs_scene_3040,OntsMin8brs,5.981
ZKUqNG25_scene_2197,ZKUqNG25,4.982
ZKUqNG25_scene_2199,ZKUqNG25,5.982
ZKUqNG25_scene_2198,ZKUqNG25,6.0
ZKUqNG25_scene_2200,ZKUqNG25,4.98
ZKUqNG25_scene_2201,ZKUqNG25,8.985
ZKUqNG25_scene_2202,ZKUqNG25,4.985
ZKUqNG25_scene_2204,ZKUqNG25,6.003
ZKUqNG25_scene_2203,ZKUqNG25,7.008
ZKUqNG25_scene_2205,ZKUqNG25,5.999
bZMricmPA-s_scene_2476,bZMricmPA-s,7.056
ZKUqNG25_scene_2206,ZKUqNG25,6.0
ZKUqNG25_scene_2208,ZKUqNG25,7.0
ZKUqNG25_scene_2209,ZKUqNG25,5.987
tTx8mid-aq4_scene_3136,tTx8mid-aq4,5.92
ZKUqNG25_scene_2210,ZKUqNG25,6.432
ZKUqNG25_scene_2212,ZKUqNG25,5.281
xW-tuKGhs8I_scene_3242,xW-tuKGhs8I,7.071
ZKUqNG25_scene_2211,ZKUqNG25,6.004
ZKUqNG25_scene_2213,ZKUqNG25,5.983
wmbwa9QIkaM_scene_3468,wmbwa9QIkaM,5.01
ZKUqNG25_scene_2216,ZKUqNG25,3.999
ZKUqNG25_scene_2217,ZKUqNG25,5.492
ZKUqNG25_scene_2219,ZKUqNG25,3.982
ZKUqNG25_scene_2218,ZKUqNG25,6.249
ZKUqNG25_scene_2220,ZKUqNG25,5.54
ZKUqNG25_scene_2222,ZKUqNG25,4.983
ZKUqNG25_scene_2221,ZKUqNG25,4.977
ZKUqNG25_scene_2223,ZKUqNG25,5.984
ZKUqNG25_scene_2224,ZKUqNG25,4.983
ZKUqNG25_scene_2225,ZKUqNG25,4.981
ZKUqNG25_scene_2227,ZKUqNG25,4.983
ZKUqNG25_scene_2229,ZKUqNG25,5.0
XdTzDCE7Gns_scene_2862,XdTzDCE7Gns,5.983
ZKUqNG25_scene_2231,ZKUqNG25,5.992
pHxYQS5MVv4_scene_2253,pHxYQS5MVv4,5.985
tTx8mid-aq4_scene_3132,tTx8mid-aq4,6.513
ZKUqNG25_scene_2232,ZKUqNG25,5.986
ZKUqNG25_scene_2233,ZKUqNG25,5.98
ZKUqNG25_scene_2234,ZKUqNG25,7.0
ZKUqNG25_scene_2235,ZKUqNG25,4.986
ZKUqNG25_scene_2236,ZKUqNG25,4.985
pHxYQS5MVv4_scene_2237,pHxYQS5MVv4,4.985
pHxYQS5MVv4_scene_2238,pHxYQS5MVv4,4.985
pHxYQS5MVv4_scene_2240,pHxYQS5MVv4,4.986
KCs7QyTviag_scene_2940,KCs7QyTviag,5.979
pHxYQS5MVv4_scene_2241,pHxYQS5MVv4,3.981
KawH640l7YM_scene_3771,KawH640l7YM,5.99
pHxYQS5MVv4_scene_2246,pHxYQS5MVv4,4.981
Omkztpc633o_scene_2387,Omkztpc633o,6.08
pHxYQS5MVv4_scene_2249,pHxYQS5MVv4,3.984
Omkztpc633o_scene_2391,Omkztpc633o,5.984
tTx8mid-aq4_scene_3085,tTx8mid-aq4,5.984
OW2d0-wIECc_scene_3373,OW2d0-wIECc,5.979
KawH640l7YM_scene_3758,KawH640l7YM,4.985
tPwWU4fNH6c_scene_2333,tPwWU4fNH6c,4.983
Omkztpc633o_scene_2374,Omkztpc633o,4.981
pHxYQS5MVv4_scene_2264,pHxYQS5MVv4,3.984
pHxYQS5MVv4_scene_2265,pHxYQS5MVv4,4.98
pHxYQS5MVv4_scene_2267,pHxYQS5MVv4,4.985
AxTouP1JVCo_scene_2798,AxTouP1JVCo,3.98
pHxYQS5MVv4_scene_2275,pHxYQS5MVv4,4.985
pHxYQS5MVv4_scene_2278,pHxYQS5MVv4,4.011
pHxYQS5MVv4_scene_2277,pHxYQS5MVv4,4.982
pHxYQS5MVv4_scene_2279,pHxYQS5MVv4,4.134
tTx8mid-aq4_scene_3161,tTx8mid-aq4,3.983
pHxYQS5MVv4_scene_2282,pHxYQS5MVv4,3.998
pHxYQS5MVv4_scene_2284,pHxYQS5MVv4,5.0
tTx8mid-aq4_scene_3079,tTx8mid-aq4,5.0
pHxYQS5MVv4_scene_2293,pHxYQS5MVv4,4.982
pHxYQS5MVv4_scene_2292,pHxYQS5MVv4,4.987
pHxYQS5MVv4_scene_2294,pHxYQS5MVv4,4.999
OW2d0-wIECc_scene_3385,OW2d0-wIECc,5.0
pHxYQS5MVv4_scene_2297,pHxYQS5MVv4,4.984
pHxYQS5MVv4_scene_2301,pHxYQS5MVv4,4.981
pHxYQS5MVv4_scene_2302,pHxYQS5MVv4,4.975
tPwWU4fNH6c_scene_2306,tPwWU4fNH6c,4.0
tPwWU4fNH6c_scene_2307,tPwWU4fNH6c,5.01
bZMricmPA-s_scene_2479,bZMricmPA-s,4.984
tPwWU4fNH6c_scene_2309,tPwWU4fNH6c,5.002
tPwWU4fNH6c_scene_2311,tPwWU4fNH6c,4.985
tPwWU4fNH6c_scene_2312,tPwWU4fNH6c,4.984
OntsMin8brs_scene_3041,OntsMin8brs,5.0
tPwWU4fNH6c_scene_2315,tPwWU4fNH6c,4.984
OW2d0-wIECc_scene_3360,OW2d0-wIECc,4.985
wmbwa9QIkaM_scene_3421,wmbwa9QIkaM,5.986
tPwWU4fNH6c_scene_2322,tPwWU4fNH6c,5.985
tPwWU4fNH6c_scene_2321,tPwWU4fNH6c,5.983
tPwWU4fNH6c_scene_2331,tPwWU4fNH6c,5.982
tPwWU4fNH6c_scene_2328,tPwWU4fNH6c,5.983
wmbwa9QIkaM_scene_3411,wmbwa9QIkaM,4.981
Omkztpc633o_scene_2401,Omkztpc633o,5.005
tPwWU4fNH6c_scene_2334,tPwWU4fNH6c,5.001
H6eyOisPlP4_scene_3183,H6eyOisPlP4,4.176
tPwWU4fNH6c_scene_2338,tPwWU4fNH6c,5.982
Omkztpc633o_scene_2340,Omkztpc633o,4.983
Omkztpc633o_scene_2341,Omkztpc633o,4.984
Omkztpc633o_scene_2343,Omkztpc633o,4.984
Omkztpc633o_scene_2346,Omkztpc633o,5.985
Omkztpc633o_scene_2345,Omkztpc633o,4.983
Omkztpc633o_scene_2347,Omkztpc633o,4.983
Omkztpc633o_scene_2348,Omkztpc633o,4.983
Omkztpc633o_scene_2349,Omkztpc633o,4.984
wmbwa9QIkaM_scene_3507,wmbwa9QIkaM,4.981
Omkztpc633o_scene_2350,Omkztpc633o,3.985
AxTouP1JVCo_scene_2744,AxTouP1JVCo,4.984
XdTzDCE7Gns_scene_2878,XdTzDCE7Gns,4.982
Omkztpc633o_scene_2356,Omkztpc633o,4.984
Omkztpc633o_scene_2359,Omkztpc633o,5.097
Omkztpc633o_scene_2358,Omkztpc633o,5.986
Omkztpc633o_scene_2360,Omkztpc633o,5.985
Omkztpc633o_scene_2363,Omkztpc633o,4.984
Omkztpc633o_scene_2365,Omkztpc633o,6.986
Omkztpc633o_scene_2364,Omkztpc633o,5.985
Omkztpc633o_scene_2367,Omkztpc633o,5.983
KCs7QyTviag_scene_2928,KCs7QyTviag,5.0
Omkztpc633o_scene_2368,Omkztpc633o,6.0
Omkztpc633o_scene_2370,Omkztpc633o,4.985
0_scene_3556,0,4.983
Omkztpc633o_scene_2376,Omkztpc633o,4.984
Omkztpc633o_scene_2378,Omkztpc633o,4.985
OW2d0-wIECc_scene_3346,OW2d0-wIECc,4.985
tTx8mid-aq4_scene_3170,tTx8mid-aq4,5.014
Omkztpc633o_scene_2379,Omkztpc633o,6.017
Omkztpc633o_scene_2381,Omkztpc633o,5.985
Omkztpc633o_scene_2382,Omkztpc633o,4.984
Omkztpc633o_scene_2383,Omkztpc633o,4.983
Omkztpc633o_scene_2384,Omkztpc633o,4.983
Omkztpc633o_scene_2388,Omkztpc633o,4.984
Omkztpc633o_scene_2389,Omkztpc633o,4.984
AxTouP1JVCo_scene_2767,AxTouP1JVCo,3.983
Omkztpc633o_scene_2390,Omkztpc633o,5.979
Omkztpc633o_scene_2392,Omkztpc633o,4.984
OpkZbJypAwc_scene_2830,OpkZbJypAwc,4.985
Omkztpc633o_scene_2393,Omkztpc633o,4.984
Omkztpc633o_scene_2396,Omkztpc633o,4.979
Omkztpc633o_scene_2395,Omkztpc633o,5.013
Omkztpc633o_scene_2397,Omkztpc633o,4.984
0CiHWdGBF-c_scene_2719,0CiHWdGBF-c,4.985
xW-tuKGhs8I_scene_3281,xW-tuKGhs8I,5.984
ZOzvtP1aLwA_scene_2610,ZOzvtP1aLwA,5.981
Omkztpc633o_scene_2399,Omkztpc633o,5.985
Omkztpc633o_scene_2402,Omkztpc633o,5.0
Omkztpc633o_scene_2404,Omkztpc633o,5.003
OW2d0-wIECc_scene_3343,OW2d0-wIECc,6.002
Omkztpc633o_scene_2403,Omkztpc633o,4.979
Omkztpc633o_scene_2406,Omkztpc633o,5.985
Omkztpc633o_scene_2405,Omkztpc633o,5.989
Omkztpc633o_scene_2408,Omkztpc633o,5.0
XdTzDCE7Gns_scene_2877,XdTzDCE7Gns,6.052
Omkztpc633o_scene_2410,Omkztpc633o,5.0
AxTouP1JVCo_scene_2803,AxTouP1JVCo,4.983
Omkztpc633o_scene_2412,Omkztpc633o,4.984
wmbwa9QIkaM_scene_3511,wmbwa9QIkaM,6.988
Omkztpc633o_scene_2415,Omkztpc633o,4.986
Omkztpc633o_scene_2416,Omkztpc633o,5.983
Omkztpc633o_scene_2417,Omkztpc633o,4.979
Omkztpc633o_scene_2418,Omkztpc633o,5.985
Omkztpc633o_scene_2420,Omkztpc633o,4.984
H6eyOisPlP4_scene_3185,H6eyOisPlP4,4.984
Omkztpc633o_scene_2423,Omkztpc633o,4.984
Omkztpc633o_scene_2424,Omkztpc633o,5.985
OW2d0-wIECc_scene_3393,OW2d0-wIECc,4.984
Omkztpc633o_scene_2425,Omkztpc633o,4.984
Omkztpc633o_scene_2426,Omkztpc633o,5.985
Omkztpc633o_scene_2427,Omkztpc633o,5.969
Omkztpc633o_scene_2429,Omkztpc633o,3.999
Omkztpc633o_scene_2432,Omkztpc633o,5.987
Omkztpc633o_scene_2433,Omkztpc633o,6.001
Omkztpc633o_scene_2434,Omkztpc633o,5.001
XdTzDCE7Gns_scene_2887,XdTzDCE7Gns,4.0
Omkztpc633o_scene_2438,Omkztpc633o,6.0
Omkztpc633o_scene_2439,Omkztpc633o,5.001
bZMricmPA-s_scene_2443,bZMricmPA-s,5.999
bZMricmPA-s_scene_2447,bZMricmPA-s,4.006
KCs7QyTviag_scene_2921,KCs7QyTviag,6.986
0_scene_3677,0,11.52
bZMricmPA-s_scene_2464,bZMricmPA-s,7.984
bZMricmPA-s_scene_2466,bZMricmPA-s,5.985
0_scene_3587,0,5.985
bZMricmPA-s_scene_2471,bZMricmPA-s,5.98
bZMricmPA-s_scene_2472,bZMricmPA-s,6.0
bZMricmPA-s_scene_2475,bZMricmPA-s,7.985
ZOzvtP1aLwA_scene_2487,ZOzvtP1aLwA,8.001
ZOzvtP1aLwA_scene_2486,ZOzvtP1aLwA,7.986
ZOzvtP1aLwA_scene_2488,ZOzvtP1aLwA,6.987
ZOzvtP1aLwA_scene_2489,ZOzvtP1aLwA,8.505
ZOzvtP1aLwA_scene_2490,ZOzvtP1aLwA,7.985
ZOzvtP1aLwA_scene_2491,ZOzvtP1aLwA,10.996
ZOzvtP1aLwA_scene_2493,ZOzvtP1aLwA,6.987
ZOzvtP1aLwA_scene_2520,ZOzvtP1aLwA,7.005
ZOzvtP1aLwA_scene_2494,ZOzvtP1aLwA,5.987
ZOzvtP1aLwA_scene_2497,ZOzvtP1aLwA,4.985
ZOzvtP1aLwA_scene_2498,ZOzvtP1aLwA,5.001
ZOzvtP1aLwA_scene_2499,ZOzvtP1aLwA,4.003
ZOzvtP1aLwA_scene_2501,ZOzvtP1aLwA,3.982
ZOzvtP1aLwA_scene_2502,ZOzvtP1aLwA,4.986
ZOzvtP1aLwA_scene_2503,ZOzvtP1aLwA,6.014
ZOzvtP1aLwA_scene_2504,ZOzvtP1aLwA,6.986
ZOzvtP1aLwA_scene_2505,ZOzvtP1aLwA,5.983
ZOzvtP1aLwA_scene_2506,ZOzvtP1aLwA,4.982
ZOzvtP1aLwA_scene_2507,ZOzvtP1aLwA,4.985
ZOzvtP1aLwA_scene_2509,ZOzvtP1aLwA,5.995
ZOzvtP1aLwA_scene_2508,ZOzvtP1aLwA,8.984
ZOzvtP1aLwA_scene_2510,ZOzvtP1aLwA,4.983
ZOzvtP1aLwA_scene_2511,ZOzvtP1aLwA,7.986
ZOzvtP1aLwA_scene_2512,ZOzvtP1aLwA,5.984
ZOzvtP1aLwA_scene_2513,ZOzvtP1aLwA,5.003
OntsMin8brs_scene_3047,OntsMin8brs,6.002
ZOzvtP1aLwA_scene_2514,ZOzvtP1aLwA,6.01
ZOzvtP1aLwA_scene_2516,ZOzvtP1aLwA,5.999
ZOzvtP1aLwA_scene_2517,ZOzvtP1aLwA,5.984
ZOzvtP1aLwA_scene_2519,ZOzvtP1aLwA,5.985
ZOzvtP1aLwA_scene_2518,ZOzvtP1aLwA,4.985
ZOzvtP1aLwA_scene_2522,ZOzvtP1aLwA,5.983
ZOzvtP1aLwA_scene_2524,ZOzvtP1aLwA,5.985
ZOzvtP1aLwA_scene_2525,ZOzvtP1aLwA,5.985
ZOzvtP1aLwA_scene_2526,ZOzvtP1aLwA,5.001
ZOzvtP1aLwA_scene_2527,ZOzvtP1aLwA,7.004
KCs7QyTviag_scene_2929,KCs7QyTviag,4.983
ZOzvtP1aLwA_scene_2528,ZOzvtP1aLwA,5.983
ZOzvtP1aLwA_scene_2531,ZOzvtP1aLwA,3.983
ZOzvtP1aLwA_scene_2530,ZOzvtP1aLwA,4.983
ZOzvtP1aLwA_scene_2532,ZOzvtP1aLwA,5.984
ZOzvtP1aLwA_scene_2533,ZOzvtP1aLwA,5.984
0_scene_3600,0,6.001
ZOzvtP1aLwA_scene_2535,ZOzvtP1aLwA,5.983
ZOzvtP1aLwA_scene_2536,ZOzvtP1aLwA,4.986
ZOzvtP1aLwA_scene_2537,ZOzvtP1aLwA,5.986
ZOzvtP1aLwA_scene_2538,ZOzvtP1aLwA,5.985
ZOzvtP1aLwA_scene_2540,ZOzvtP1aLwA,5.985
ZOzvtP1aLwA_scene_2539,ZOzvtP1aLwA,3.999
ZOzvtP1aLwA_scene_2541,ZOzvtP1aLwA,4.983
ZOzvtP1aLwA_scene_2543,ZOzvtP1aLwA,5.989
ZOzvtP1aLwA_scene_2544,ZOzvtP1aLwA,4.984
ZOzvtP1aLwA_scene_2545,ZOzvtP1aLwA,6.013
ZOzvtP1aLwA_scene_2548,ZOzvtP1aLwA,4.999
ZOzvtP1aLwA_scene_2549,ZOzvtP1aLwA,6.001
ZOzvtP1aLwA_scene_2550,ZOzvtP1aLwA,4.985
H6eyOisPlP4_scene_3182,H6eyOisPlP4,5.985
ZOzvtP1aLwA_scene_2551,ZOzvtP1aLwA,4.986
OW2d0-wIECc_scene_3366,OW2d0-wIECc,4.983
ZOzvtP1aLwA_scene_2553,ZOzvtP1aLwA,4.984
AxTouP1JVCo_scene_2730,AxTouP1JVCo,4.983
ZOzvtP1aLwA_scene_2554,ZOzvtP1aLwA,6.001
ZOzvtP1aLwA_scene_2556,ZOzvtP1aLwA,4.985
0_scene_3678,0,5.989
ZOzvtP1aLwA_scene_2557,ZOzvtP1aLwA,4.984
H6eyOisPlP4_scene_3213,H6eyOisPlP4,5.0
ZOzvtP1aLwA_scene_2558,ZOzvtP1aLwA,4.984
ZOzvtP1aLwA_scene_2559,ZOzvtP1aLwA,4.984
AxTouP1JVCo_scene_2739,AxTouP1JVCo,5.984
ZOzvtP1aLwA_scene_2560,ZOzvtP1aLwA,4.984
ZOzvtP1aLwA_scene_2563,ZOzvtP1aLwA,6.977
ZOzvtP1aLwA_scene_2562,ZOzvtP1aLwA,5.0
ZOzvtP1aLwA_scene_2566,ZOzvtP1aLwA,4.985
ZOzvtP1aLwA_scene_2565,ZOzvtP1aLwA,5.0
KCs7QyTviag_scene_2930,KCs7QyTviag,5.001
ZOzvtP1aLwA_scene_2568,ZOzvtP1aLwA,4.0
xW-tuKGhs8I_scene_3266,xW-tuKGhs8I,4.985
ZOzvtP1aLwA_scene_2570,ZOzvtP1aLwA,3.983
KCs7QyTviag_scene_2924,KCs7QyTviag,5.01
ZOzvtP1aLwA_scene_2569,ZOzvtP1aLwA,4.983
ZOzvtP1aLwA_scene_2572,ZOzvtP1aLwA,4.039
ZOzvtP1aLwA_scene_2573,ZOzvtP1aLwA,4.983
ZOzvtP1aLwA_scene_2575,ZOzvtP1aLwA,5.001
ZOzvtP1aLwA_scene_2580,ZOzvtP1aLwA,5.984
ZOzvtP1aLwA_scene_2574,ZOzvtP1aLwA,4.985
0_scene_3642,0,5.0
KawH640l7YM_scene_3777,KawH640l7YM,6.0
H6eyOisPlP4_scene_3180,H6eyOisPlP4,4.97
ZOzvtP1aLwA_scene_2577,ZOzvtP1aLwA,5.0
ZOzvtP1aLwA_scene_2578,ZOzvtP1aLwA,4.984
ZOzvtP1aLwA_scene_2579,ZOzvtP1aLwA,5.985
ZOzvtP1aLwA_scene_2581,ZOzvtP1aLwA,5.992
ZOzvtP1aLwA_scene_2582,ZOzvtP1aLwA,7.003
ZOzvtP1aLwA_scene_2585,ZOzvtP1aLwA,5.023
ZOzvtP1aLwA_scene_2586,ZOzvtP1aLwA,6.984
